,Software_Package,Alias,Identifier,File_Name,count
69,AstroPy,10.1051/0004-6361/201322068,1,apj_783_2_93.xml,1
70,AstroPy,10.1051/0004-6361/201322068,1,apj_784_2_137.xml,1
71,AstroPy,10.1051/0004-6361/201322068,1,apj_788_1_12.xml,1
72,AstroPy,10.1051/0004-6361/201322068,1,apj_788_1_59.xml,1
73,AstroPy,10.1051/0004-6361/201322068,1,apj_788_2_187.xml,1
74,AstroPy,10.1051/0004-6361/201322068,1,apj_789_1_12.xml,1
75,AstroPy,10.1051/0004-6361/201322068,1,apj_789_1_24.xml,1
76,AstroPy,10.1051/0004-6361/201322068,1,apj_789_2_119.xml,1
77,AstroPy,10.1051/0004-6361/201322068,1,apj_789_2_147.xml,1
78,AstroPy,10.1051/0004-6361/201322068,1,apj_789_2_148.xml,1
79,AstroPy,10.1051/0004-6361/201322068,1,apj_791_2_108.xml,1
80,AstroPy,10.1051/0004-6361/201322068,1,apj_794_1_4.xml,1
81,AstroPy,10.1051/0004-6361/201322068,1,apj_794_2_146.xml,1
82,AstroPy,10.1051/0004-6361/201322068,1,apj_795_2_105.xml,1
83,AstroPy,10.1051/0004-6361/201322068,1,apj_796_2_120.xml,1
84,AstroPy,10.1051/0004-6361/201322068,1,apj_797_1_40.xml,1
85,AstroPy,10.1051/0004-6361/201322068,1,apj_797_2_114.xml,1
86,AstroPy,10.1051/0004-6361/201322068,1,apj_797_2_134.xml,1
87,AstroPy,10.1051/0004-6361/201322068,1,apj_798_1_24.xml,1
88,AstroPy,10.1051/0004-6361/201322068,1,apj_799_1_28.xml,1
89,AstroPy,10.1051/0004-6361/201322068,1,apj_799_1_53.xml,1
90,AstroPy,10.1051/0004-6361/201322068,1,apj_799_2_136.xml,1
91,AstroPy,10.1051/0004-6361/201322068,1,apj_799_2_194.xml,1
92,AstroPy,10.1051/0004-6361/201322068,1,apj_800_2_109.xml,1
93,AstroPy,10.1051/0004-6361/201322068,1,apj_801_1_60.xml,1
94,AstroPy,10.1051/0004-6361/201322068,1,apj_802_2_101.xml,1
95,AstroPy,10.1051/0004-6361/201322068,1,apj_803_1_29.xml,1
96,AstroPy,10.1051/0004-6361/201322068,1,apj_803_1_41.xml,1
97,AstroPy,10.1051/0004-6361/201322068,1,apj_804_1_22.xml,1
98,AstroPy,10.1051/0004-6361/201322068,1,apj_804_2_118.xml,1
99,AstroPy,10.1051/0004-6361/201322068,1,apj_804_2_136.xml,1
100,AstroPy,10.1051/0004-6361/201322068,1,apj_804_2_144.xml,1
101,AstroPy,10.1051/0004-6361/201322068,1,apj_805_2_130.xml,1
102,AstroPy,10.1051/0004-6361/201322068,1,apj_805_2_183.xml,1
103,AstroPy,10.1051/0004-6361/201322068,1,apj_806_1_52.xml,1
104,AstroPy,10.1051/0004-6361/201322068,1,apj_806_2_149.xml,1
105,AstroPy,10.1051/0004-6361/201322068,1,apj_806_2_198.xml,1
106,AstroPy,10.1051/0004-6361/201322068,1,apj_806_2_260.xml,1
107,AstroPy,10.1051/0004-6361/201322068,1,apj_807_1_67.xml,1
108,AstroPy,10.1051/0004-6361/201322068,1,apj_808_1_6.xml,1
109,AstroPy,10.1051/0004-6361/201322068,1,apj_808_2_189.xml,1
110,AstroPy,10.1051/0004-6361/201322068,1,apj_809_2_110.xml,1
111,AstroPy,10.1051/0004-6361/201322068,1,apj_810_2_116.xml,1
112,AstroPy,10.1051/0004-6361/201322068,1,apj_811_1_23.xml,1
113,AstroPy,10.1051/0004-6361/201322068,1,apj_811_1_62.xml,1
114,AstroPy,10.1051/0004-6361/201322068,1,apj_811_2_78.xml,1
115,AstroPy,10.1051/0004-6361/201322068,1,apj_811_2_95.xml,1
116,AstroPy,10.1051/0004-6361/201322068,1,apj_812_2_128.xml,1
117,AstroPy,10.1051/0004-6361/201322068,1,apj_812_2_134.xml,1
118,AstroPy,10.1051/0004-6361/201322068,1,apj_812_2_149.xml,1
119,AstroPy,10.1051/0004-6361/201322068,1,apj_813_1_31.xml,1
120,AstroPy,10.1051/0004-6361/201322068,1,apj_813_2_104.xml,1
121,AstroPy,10.1051/0004-6361/201322068,1,apj_813_2_109.xml,1
122,AstroPy,10.1051/0004-6361/201322068,1,apj_813_2_99.xml,1
123,AstroPy,10.1051/0004-6361/201322068,1,apj_814_1_3.xml,1
124,AstroPy,10.1051/0004-6361/201322068,1,apj_814_1_39.xml,1
125,AstroPy,10.1051/0004-6361/201322068,1,apj_815_1_4.xml,1
126,AstroPy,10.1051/0004-6361/201322068,1,apj_815_1_62.xml,1
127,AstroPy,10.1051/0004-6361/201322068,1,apj_815_1_64.xml,1
128,AstroPy,10.1051/0004-6361/201322068,1,apj_815_1_77.xml,1
129,AstroPy,10.1051/0004-6361/201322068,1,apj_816_1_27.xml,1
130,AstroPy,10.1051/0004-6361/201322068,1,apj_817_1_79.xml,1
131,AstroPy,10.1051/0004-6361/201322068,1,apj_817_2_110.xml,1
132,AstroPy,10.1051/0004-6361/201322068,1,apj_817_2_135.xml,1
133,AstroPy,10.1051/0004-6361/201322068,1,apj_817_2_169.xml,1
134,AstroPy,10.1051/0004-6361/201322068,1,apj_817_2_87.xml,1
135,AstroPy,10.1051/0004-6361/201322068,1,apj_818_1_97.xml,1
136,AstroPy,10.1051/0004-6361/201322068,1,apj_818_2_108.xml,1
137,AstroPy,10.1051/0004-6361/201322068,1,apj_818_2_115.xml,1
138,AstroPy,10.1051/0004-6361/201322068,1,apj_818_2_156.xml,1
139,AstroPy,10.1051/0004-6361/201322068,1,apj_819_1_70.xml,1
140,AstroPy,10.1051/0004-6361/201322068,1,apj_819_2_156.xml,1
141,AstroPy,10.1051/0004-6361/201322068,1,apj_820_1_58.xml,1
142,AstroPy,10.1051/0004-6361/201322068,1,apj_820_2_119.xml,1
143,AstroPy,10.1051/0004-6361/201322068,1,apj_820_2_82.xml,1
144,AstroPy,10.1051/0004-6361/201322068,1,apj_821_1_6.xml,1
145,AstroPy,10.1051/0004-6361/201322068,1,apj_822_1_30.xml,1
146,AstroPy,10.1051/0004-6361/201322068,1,apj_822_1_32.xml,1
147,AstroPy,10.1051/0004-6361/201322068,1,apj_822_1_42.xml,1
148,AstroPy,10.1051/0004-6361/201322068,1,apj_822_1_47.xml,1
149,AstroPy,10.1051/0004-6361/201322068,1,apj_822_1_52.xml,1
150,AstroPy,10.1051/0004-6361/201322068,1,apj_822_2_63.xml,1
151,AstroPy,10.1051/0004-6361/201322068,1,apj_822_2_73.xml,1
152,AstroPy,10.1051/0004-6361/201322068,1,apj_822_2_93.xml,1
153,AstroPy,10.1051/0004-6361/201322068,1,apj_823_1_50.xml,1
154,AstroPy,10.1051/0004-6361/201322068,1,apj_823_1_57.xml,1
155,AstroPy,10.1051/0004-6361/201322068,1,apj_824_2_104.xml,1
156,AstroPy,10.1051/0004-6361/201322068,1,apj_824_2_83.xml,1
157,AstroPy,10.1051/0004-6361/201322068,1,apj_825_1_82.xml,1
158,AstroPy,10.1051/0004-6361/201322068,1,apj_825_2_142.xml,1
159,AstroPy,10.1051/0004-6361/201322068,1,apj_825_2_91.xml,1
160,AstroPy,10.1051/0004-6361/201322068,1,apj_826_1_95.xml,1
161,AstroPy,10.1051/0004-6361/201322068,1,apj_826_2_109.xml,1
162,AstroPy,10.1051/0004-6361/201322068,1,apj_826_2_136.xml,1
163,AstroPy,10.1051/0004-6361/201322068,1,apj_826_2_150.xml,1
164,AstroPy,10.1051/0004-6361/201322068,1,apj_827_1_12.xml,1
165,AstroPy,10.1051/0004-6361/201322068,1,apj_827_1_35.xml,1
166,AstroPy,10.1051/0004-6361/201322068,1,apj_827_1_58.xml,1
167,AstroPy,10.1051/0004-6361/201322068,1,apj_827_1_59.xml,1
168,AstroPy,10.1051/0004-6361/201322068,1,apj_827_2_89.xml,1
169,AstroPy,10.1051/0004-6361/201322068,1,apj_828_1_21.xml,1
170,AstroPy,10.1051/0004-6361/201322068,1,apj_828_1_25.xml,1
171,AstroPy,10.1051/0004-6361/201322068,1,apj_828_1_40.xml,1
172,AstroPy,10.1051/0004-6361/201322068,1,apj_829_2_123.xml,1
173,AstroPy,10.1051/0004-6361/201322068,1,apj_830_1_32.xml,1
174,AstroPy,10.1051/0004-6361/201322068,1,apj_830_1_36.xml,1
175,AstroPy,10.1051/0004-6361/201322068,1,apj_830_1_4.xml,1
176,AstroPy,10.1051/0004-6361/201322068,1,apj_830_2_156.xml,1
177,AstroPy,10.1051/0004-6361/201322068,1,apj_830_2_93.xml,1
178,AstroPy,10.1051/0004-6361/201322068,1,apj_831_1_91.xml,1
179,AstroPy,10.1051/0004-6361/201322068,1,apj_832_1_43.xml,1
180,AstroPy,10.1051/0004-6361/201322068,1,apj_832_1_89.xml,1
181,AstroPy,10.1051/0004-6361/201322068,1,apj_832_2_137.xml,1
182,AstroPy,10.1051/0004-6361/201322068,1,apj_832_2_175.xml,1
183,AstroPy,10.1051/0004-6361/201322068,1,apj_832_2_184.xml,1
184,AstroPy,10.1051/0004-6361/201322068,1,apj_832_2_187.xml,1
185,AstroPy,10.1051/0004-6361/201322068,1,apj_833_1_104.xml,1
186,AstroPy,10.1051/0004-6361/201322068,1,apj_833_1_15.xml,1
187,AstroPy,10.1051/0004-6361/201322068,1,apj_833_1_16.xml,1
188,AstroPy,10.1051/0004-6361/201322068,1,apj_833_1_20.xml,1
189,AstroPy,10.1051/0004-6361/201322068,1,apj_833_2_204.xml,1
190,AstroPy,10.1051/0004-6361/201322068,1,apj_833_2_231.xml,1
191,AstroPy,10.1051/0004-6361/201322068,1,apj_833_2_292.xml,1
192,AstroPy,10.1051/0004-6361/201322068,1,apj_834_1_70.xml,1
193,AstroPy,10.1051/0004-6361/201322068,1,apj_834_2_112.xml,1
194,AstroPy,10.1051/0004-6361/201322068,1,apj_834_2_119.xml,1
195,AstroPy,10.1051/0004-6361/201322068,1,apj_834_2_122.xml,1
196,AstroPy,10.1051/0004-6361/201322068,1,apj_834_2_179.xml,1
197,AstroPy,10.1051/0004-6361/201322068,1,apj_835_1_64.xml,1
198,AstroPy,10.1051/0004-6361/201322068,1,apj_835_2_207.xml,1
199,AstroPy,10.1051/0004-6361/201322068,1,apj_835_2_213.xml,1
200,AstroPy,10.1051/0004-6361/201322068,1,apj_835_2_282.xml,1
201,AstroPy,10.1051/0004-6361/201322068,1,apj_836_2_158.xml,1
202,AstroPy,10.1051/0004-6361/201322068,1,apj_836_2_174.xml,1
203,AstroPy,10.1051/0004-6361/201322068,1,apj_836_2_180.xml,1
204,AstroPy,10.1051/0004-6361/201322068,1,apj_836_2_183.xml,1
205,AstroPy,10.1051/0004-6361/201322068,1,apj_837_1_18.xml,1
206,AstroPy,10.1051/0004-6361/201322068,1,apj_837_1_20.xml,1
207,AstroPy,10.1051/0004-6361/201322068,1,apj_837_1_29.xml,1
208,AstroPy,10.1051/0004-6361/201322068,1,apj_837_2_153.xml,1
209,AstroPy,10.1051/0004-6361/201322068,1,apj_837_2_154.xml,1
210,AstroPy,10.1051/0004-6361/201322068,1,apj_838_1_14.xml,1
211,AstroPy,10.1051/0004-6361/201322068,1,apj_838_1_22.xml,1
212,AstroPy,10.1051/0004-6361/201322068,1,apj_838_1_45.xml,1
213,AstroPy,10.1051/0004-6361/201322068,1,apj_838_1_46.xml,1
214,AstroPy,10.1051/0004-6361/201322068,1,apj_838_1_56.xml,1
215,AstroPy,10.1051/0004-6361/201322068,1,apj_838_1_8.xml,1
216,AstroPy,10.1051/0004-6361/201322068,1,apj_838_2_108.xml,1
217,AstroPy,10.1051/0004-6361/201322068,1,apj_838_2_146.xml,1
218,AstroPy,10.1051/0004-6361/201322068,1,apj_838_2_94.xml,1
219,AstroPy,10.1051/0004-6361/201322068,1,apj_839_1_1.xml,1
220,AstroPy,10.1051/0004-6361/201322068,1,apj_839_1_17.xml,1
221,AstroPy,10.1051/0004-6361/201322068,1,apj_839_2_89.xml,1
222,AstroPy,10.1051/0004-6361/201322068,1,apj_840_1_1.xml,1
223,AstroPy,10.1051/0004-6361/201322068,1,apj_840_1_43.xml,1
224,AstroPy,10.1051/0004-6361/201322068,1,apj_840_1_44.xml,1
225,AstroPy,10.1051/0004-6361/201322068,1,apj_840_1_59.xml,1
226,AstroPy,10.1051/0004-6361/201322068,1,apj_840_2_65.xml,1
227,AstroPy,10.1051/0004-6361/201322068,1,apj_840_2_87.xml,1
228,AstroPy,10.1051/0004-6361/201322068,1,apj_840_2_97.xml,1
229,AstroPy,10.1051/0004-6361/201322068,1,apj_841_1_33.xml,1
230,AstroPy,10.1051/0004-6361/201322068,1,apj_841_2_121.xml,1
231,AstroPy,10.1051/0004-6361/201322068,1,apj_841_2_69.xml,1
232,AstroPy,10.1051/0004-6361/201322068,1,apj_842_1_14.xml,1
233,AstroPy,10.1051/0004-6361/201322068,1,apj_842_1_55.xml,1
234,AstroPy,10.1051/0004-6361/201322068,1,apj_842_2_128.xml,1
235,AstroPy,10.1051/0004-6361/201322068,1,apj_842_2_133.xml,1
236,AstroPy,10.1051/0004-6361/201322068,1,apj_842_2_72.xml,1
237,AstroPy,10.1051/0004-6361/201322068,1,apj_842_2_83.xml,1
238,AstroPy,10.1051/0004-6361/201322068,1,apj_842_2_92.xml,1
239,AstroPy,10.1051/0004-6361/201322068,1,apj_843_1_31.xml,1
240,AstroPy,10.1051/0004-6361/201322068,1,apj_843_1_35.xml,1
241,AstroPy,10.1051/0004-6361/201322068,1,apj_843_1_46.xml,1
242,AstroPy,10.1051/0004-6361/201322068,1,apj_843_1_55.xml,1
243,AstroPy,10.1051/0004-6361/201322068,1,apj_843_1_63.xml,1
244,AstroPy,10.1051/0004-6361/201322068,1,apj_843_2_136.xml,1
245,AstroPy,10.1051/0004-6361/201322068,1,apj_843_2_150.xml,1
246,AstroPy,10.1051/0004-6361/201322068,1,apj_843_2_79.xml,1
247,AstroPy,10.1051/0004-6361/201322068,1,apj_845_1_33.xml,1
248,AstroPy,10.1051/0004-6361/201322068,1,apj_845_1_44.xml,1
249,AstroPy,10.1051/0004-6361/201322068,1,apj_845_1_81.xml,1
250,AstroPy,10.1051/0004-6361/201322068,1,apj_845_2_101.xml,1
251,AstroPy,10.1051/0004-6361/201322068,1,apj_845_2_110.xml,1
252,AstroPy,10.1051/0004-6361/201322068,1,apj_845_2_145.xml,1
253,AstroPy,10.1051/0004-6361/201322068,1,apj_845_2_152.xml,1
254,AstroPy,10.1051/0004-6361/201322068,1,apj_845_2_173.xml,1
255,AstroPy,10.1051/0004-6361/201322068,1,apj_846_1_13.xml,1
256,AstroPy,10.1051/0004-6361/201322068,1,apj_846_1_38.xml,1
257,AstroPy,10.1051/0004-6361/201322068,1,apj_846_1_57.xml,1
258,AstroPy,10.1051/0004-6361/201322068,1,apj_846_1_60.xml,1
259,AstroPy,10.1051/0004-6361/201322068,1,apj_846_1_74.xml,1
260,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_108.xml,1
261,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_133.xml,1
262,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_141.xml,1
263,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_144.xml,1
264,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_156.xml,1
265,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_95.xml,1
266,AstroPy,10.1051/0004-6361/201322068,1,apj_846_2_99.xml,1
267,AstroPy,10.1051/0004-6361/201322068,1,apj_847_1_25.xml,1
268,AstroPy,10.1051/0004-6361/201322068,1,apj_847_1_4.xml,1
269,AstroPy,10.1051/0004-6361/201322068,1,apj_847_1_59.xml,1
270,AstroPy,10.1051/0004-6361/201322068,1,apj_847_2_102.xml,1
271,AstroPy,10.1051/0004-6361/201322068,1,apj_847_2_122.xml,1
272,AstroPy,10.1051/0004-6361/201322068,1,apj_848_1_23.xml,1
273,AstroPy,10.1051/0004-6361/201322068,1,apj_848_1_56.xml,1
274,AstroPy,10.1051/0004-6361/201322068,1,apj_848_1_58.xml,1
275,AstroPy,10.1051/0004-6361/201322068,1,apj_848_1_8.xml,1
276,AstroPy,10.1051/0004-6361/201322068,1,apj_848_1_9.xml,1
277,AstroPy,10.1051/0004-6361/201322068,1,apj_848_2_126.xml,1
278,AstroPy,10.1051/0004-6361/201322068,1,apj_848_2_78.xml,1
279,AstroPy,10.1051/0004-6361/201322068,1,apj_849_1_1.xml,1
280,AstroPy,10.1051/0004-6361/201322068,1,apj_849_1_11.xml,1
281,AstroPy,10.1051/0004-6361/201322068,1,apj_849_1_2.xml,1
282,AstroPy,10.1051/0004-6361/201322068,1,apj_849_1_3.xml,1
283,AstroPy,10.1051/0004-6361/201322068,1,apj_849_1_69.xml,1
284,AstroPy,10.1051/0004-6361/201322068,1,apj_849_2_107.xml,1
285,AstroPy,10.1051/0004-6361/201322068,1,apj_849_2_124.xml,1
286,AstroPy,10.1051/0004-6361/201322068,1,apj_849_2_143.xml,1
287,AstroPy,10.1051/0004-6361/201322068,1,apj_849_2_157.xml,1
288,AstroPy,10.1051/0004-6361/201322068,1,apj_849_2_163.xml,1
289,AstroPy,10.1051/0004-6361/201322068,1,apj_850_1_109.xml,1
290,AstroPy,10.1051/0004-6361/201322068,1,apj_850_1_3.xml,1
291,AstroPy,10.1051/0004-6361/201322068,1,apj_850_1_66.xml,1
292,AstroPy,10.1051/0004-6361/201322068,1,apj_850_1_74.xml,1
293,AstroPy,10.1051/0004-6361/201322068,1,apj_850_1_76.xml,1
294,AstroPy,10.1051/0004-6361/201322068,1,apj_850_1_86.xml,1
295,AstroPy,10.1051/0004-6361/201322068,1,apj_850_2_116.xml,1
296,AstroPy,10.1051/0004-6361/201322068,1,apj_850_2_135.xml,1
297,AstroPy,10.1051/0004-6361/201322068,1,apj_850_2_139.xml,1
298,AstroPy,10.1051/0004-6361/201322068,1,apj_850_2_179.xml,1
299,AstroPy,10.1051/0004-6361/201322068,1,apj_851_1_51.xml,1
300,AstroPy,10.1051/0004-6361/201322068,1,apj_851_2_132.xml,1
301,AstroPy,10.1051/0004-6361/201322068,1,apj_851_2_152.xml,1
302,AstroPy,10.1051/0004-6361/201322068,1,apj_852_1_12.xml,1
303,AstroPy,10.1051/0004-6361/201322068,1,apj_852_1_18.xml,1
304,AstroPy,10.1051/0004-6361/201322068,1,apj_852_1_44.xml,1
305,AstroPy,10.1051/0004-6361/201322068,1,apj_852_1_9.xml,1
306,AstroPy,10.1051/0004-6361/201322068,1,apj_852_2_122.xml,1
307,AstroPy,10.1051/0004-6361/201322068,1,apj_852_2_128.xml,1
308,AstroPy,10.1051/0004-6361/201322068,1,apj_852_2_68.xml,1
309,AstroPy,10.1051/0004-6361/201322068,1,apj_852_2_72.xml,1
310,AstroPy,10.1051/0004-6361/201322068,1,apj_853_1_5.xml,1
311,AstroPy,10.1051/0004-6361/201322068,1,apj_853_1_57.xml,1
312,AstroPy,10.1051/0004-6361/201322068,1,apj_853_1_75.xml,1
313,AstroPy,10.1051/0004-6361/201322068,1,apj_853_1_9.xml,1
314,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_109.xml,1
315,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_111.xml,1
316,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_169.xml,1
317,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_171.xml,1
318,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_173.xml,1
319,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_180.xml,1
320,AstroPy,10.1051/0004-6361/201322068,1,apj_853_2_195.xml,1
321,AstroPy,10.1051/0004-6361/201322068,1,apj_854_1_12.xml,1
322,AstroPy,10.1051/0004-6361/201322068,1,apj_854_1_31.xml,1
323,AstroPy,10.1051/0004-6361/201322068,1,apj_854_1_40.xml,1
324,AstroPy,10.1051/0004-6361/201322068,1,apj_854_1_69.xml,1
325,AstroPy,10.1051/0004-6361/201322068,1,apj_854_1_7.xml,1
326,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_101.xml,1
327,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_107.xml,1
328,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_117.xml,1
329,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_128.xml,1
330,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_138.xml,1
331,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_147.xml,1
332,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_158.xml,1
333,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_170.xml,1
334,AstroPy,10.1051/0004-6361/201322068,1,apj_854_2_82.xml,1
335,AstroPy,10.1051/0004-6361/201322068,1,apj_855_1_1.xml,1
336,AstroPy,10.1051/0004-6361/201322068,1,apj_855_1_13.xml,1
337,AstroPy,10.1051/0004-6361/201322068,1,apj_855_1_14.xml,1
338,AstroPy,10.1051/0004-6361/201322068,1,apj_855_1_22.xml,1
339,AstroPy,10.1051/0004-6361/201322068,1,apj_855_1_29.xml,1
340,AstroPy,10.1051/0004-6361/201322068,1,apj_855_1_9.xml,1
341,AstroPy,10.1051/0004-6361/201322068,1,apj_855_2_102.xml,1
342,AstroPy,10.1051/0004-6361/201322068,1,apj_855_2_110.xml,1
343,AstroPy,10.1051/0004-6361/201322068,1,apj_855_2_140.xml,1
344,AstroPy,10.1051/0004-6361/201322068,1,apj_855_2_142.xml,1
345,AstroPy,10.1051/0004-6361/201322068,1,apj_855_2_98.xml,1
346,AstroPy,10.1051/0004-6361/201322068,1,apj_856_1_2.xml,1
347,AstroPy,10.1051/0004-6361/201322068,1,apj_856_1_5.xml,1
348,AstroPy,10.1051/0004-6361/201322068,1,apj_856_1_52.xml,1
349,AstroPy,10.1051/0004-6361/201322068,1,apj_856_1_64.xml,1
350,AstroPy,10.1051/0004-6361/201322068,1,apj_856_2_117.xml,1
351,AstroPy,10.1051/0004-6361/201322068,1,apj_856_2_121.xml,1
352,AstroPy,10.1051/0004-6361/201322068,1,apj_856_2_133.xml,1
353,AstroPy,10.1051/0004-6361/201322068,1,apj_856_2_138.xml,1
354,AstroPy,10.1051/0004-6361/201322068,1,apj_856_2_142.xml,1
355,AstroPy,10.1051/0004-6361/201322068,1,apj_856_2_154.xml,1
356,AstroPy,10.1051/0004-6361/201322068,1,apj_857_1_39.xml,1
