Alias,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate_Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub_Year,Pub_Date,Author,Title
AstroPy,Astropy,0,"This work has made use of astrometry.net (Langetal., 2010) and <em>astropy</em> (AstropyCollaborationetal., 2013).",TRUE,2018Icar..301..155L,2017arXiv170907981L,HST,Icarus,2017arXiv170907981L|2018Icar..301..155L|10.1016/j.icarus.2017.09.033|arXiv:1709.07981|2017arXiv170907981L|10.1016/j.icarus.2017.09.033,10.1016/j.icarus.2017.09.033,2018,2018-02-00,"Lauer, Tod R.","The New Horizons and Hubble Space Telescope search for rings, dust, and debris in the Pluto-Charon system"
AstroPy,Astropy,0,<em>http:&#x2F;&#x2F;www.astropy.org&#x2F;astroquery&#x2F;</em> Table 4 summarizes the results of the cross-matches and stands in for a machine-readable table,FALSE,2016ApJ...833..281K,2016arXiv160800978K,XMM|CfA,The Astrophysical Journal,2016arXiv160800978K|2016ApJ...833..281K|10.3847/1538-4357/833/2/281|arXiv:1608.00978|2016arXiv160800978K|10.3847/1538-4357/833/2/281,10.3847/1538-4357/833/2/281,2016,2016-12-00,"Kado-Fong, E.",M Dwarf Activity in the Pan-STARRS1 Medium-Deep Survey: First Catalog and Rotation Periods
AstroPy,Astropy,0,"in this paper: <em>Astropy,</em> Matplotlib, NumPy, pandas, Plotly, SciPy, and SunPy. The STEREO&#x2F;SECCHI data",FALSE,2018SoPh..293...60M,2018arXiv180306529M,,Solar Physics,2018arXiv180306529M|2018SoPh..293...60M|10.1007/s11207-018-1287-4|10.1007/s11207-018-1287-4|arXiv:1803.06529|2018arXiv180306529M,10.1007/s11207-018-1287-4,2018,2018-04-00,"Murray, Sophie A.",Connecting Coronal Mass Ejections to Their Solar Active Region Sources: Combining Results from the HELCATS and FLARECAST Projects
AstroPy,Astropy,0,between the band names and the corresponding wavelengths. The table has been created using <em>Astropy</em> and extracting,FALSE,2017arXiv170101726F,,,arXiv e-prints,2017arXiv170101726F|arXiv:1701.01726,,2017,2017-01-00,"Figuera, R. Marco","Online characterization of planetary surfaces: PlanetServer, an open-source analysis and visualization tool"
AstroPy,Astropy,0,"the python package <em>astropy,</em> define Ωm to be Ωc + Ωb only. 7 Numerically, by setting ∆m221 1, the equations",FALSE,2018JCAP...03..049L,2017arXiv171110524L,,Journal of Cosmology and Astro-Particle Physics,2017arXiv171110524L|2018JCAP...03..049L|10.1088/1475-7516/2018/03/049|2017arXiv171110524L|arXiv:1711.10524|10.1088/1475-7516/2018/03/049,10.1088/1475-7516/2018/03/049,2018,2018-03-00,"Liu, Jia",MassiveNuS: cosmological massive neutrino simulations
AstroPy,Astropy,0,"67.8kms1Mpc1), as implemented in the <em>astropy</em> cosmology package. The peak radio luminosity at frequencies",FALSE,2017MNRAS.464.2481G,2016arXiv160508437G,,Monthly Notices of the Royal Astronomical Society,2016arXiv160508437G|2017MNRAS.464.2481G|10.1093/mnras/stw2439|arXiv:1605.08437|2016arXiv160508437G|10.1093/mnras/stw2439,10.1093/mnras/stw2439,2017,2017-01-00,"Generozov, A.",The influence of circumnuclear environment on the radio emission from TDE jets
AstroPy,Astropy,0,"coordinates, following the convention of <em>astropy.</em> The distance of an object from the observer is converted",FALSE,2017A&A...607A..89B,2017arXiv170308795B,Herschel,Astronomy and Astrophysics,2017arXiv170308795B|2017A&A...607A..89B|10.1051/0004-6361/201730866|2017arXiv170308795B|arXiv:1703.08795|10.1051/0004-6361/201730866,10.1051/0004-6361/201730866,2017,2017-11-00,"Béthermin, Matthieu",The impact of clustering and angular resolution on far-infrared and millimeter continuum observations
AstroPy,Astropy,0,the dotAstronomy 7 or <em>Astropy</em> 8 conference series). The identification of key ingredients to be swapped,FALSE,2016PASA...33...53H,2016arXiv160801315H,Leiden Observatory,Publications of the Astronomical Society of Australia,2016arXiv160801315H|2016PASA...33...53H|10.1017/pasa.2016.45|arXiv:1608.01315|10.1017/pasa.2016.45|2016arXiv160801315H,10.1017/pasa.2016.45,2016,2016-10-00,"Haworth, Thomas J.",Grand Challenges in Protoplanetary Disc Modelling
AstroPy,Astropy,0,<em>(2013)RobitailleT.P.TollerudE.J.GreenfieldP.DroettboomM.BrayE.AldcroftT.DavisM.GinsburgA.Price-WhelanA.M.KerzendorfW.E.Astropy:</em> A community Python package for astronomyAstron. Astrophys.5582013A33Rose et al.,TRUE,2017A&C....20..140C,2017arXiv170105566C,,Astronomy and Computing,2017arXiv170105566C|2017A&C....20..140C|10.1016/j.ascom.2017.07.003|arXiv:1701.05566|10.1016/j.ascom.2017.07.003|2017arXiv170105566C,10.1016/j.ascom.2017.07.003,2017,2017-07-00,"Cabral, J. B.",Corral framework: Trustworthy and fully functional data intensive parallel astronomical pipelines
AstroPy,Astropy,0,"the cosmological model from the P lanck collaboration nicknamed – 22 – “Planck13” in <em>AstroPy</em> (H0 = 67.77, Ωm",TRUE,2017arXiv171007005W,,,arXiv e-prints,2017arXiv171007005W|arXiv:1710.07005,,2017,2017-10-00,"Wang, Lifan",A First Transients Survey with JWST: the FLARE project
AstroPy,Astropy,0,"magnitudes. Images from TJO were bias-, dark- and flat-field-corrected using the ccdproc package in <em>astropy</em>",FALSE,2017MNRAS.469.1246K,2016arXiv161110207K,GTC|HST,Monthly Notices of the Royal Astronomical Society,2016arXiv161110207K|10.1093/mnras/stx833|2017MNRAS.469.1246K|10.1093/mnras/stx833|arXiv:1611.10207|2016arXiv161110207K,10.1093/mnras/stx833,2017,2017-07-00,"Kangas, T.",Gaia16apd - a link between fast and slowly declining type I superluminous supernovae
AstroPy,Astropy,0,Curtis McCully; see the documentation on GitHub: <em>https:&#x2F;&#x2F;github.com&#x2F;astropy&#x2F;astroscrappy.</em>,FALSE,2018ApJS..235...10K,2018arXiv180200482K,,The Astrophysical Journal Supplement Series,2018arXiv180200482K|2018ApJS..235...10K|10.3847/1538-4365/aaab51|arXiv:1802.00482|10.3847/1538-4365/aaab51|2018arXiv180200482K,10.3847/1538-4365/aaab51,2018,2018-03-00,"Krogager, J. -K.",MALS-NOT: Identifying Radio-bright Quasars for the MeerKAT Absorption Line Survey
AstroPy,Astropy,0,Lomb#x00A0;1976; Scargle#x00A0;1982) as implemented in the <em>astropy</em> python library.2 We reject periods if the power,FALSE,2018MNRAS.473.1231A,2017arXiv170707313A,CfA,Monthly Notices of the Royal Astronomical Society,2017arXiv170707313A|2018MNRAS.473.1231A|10.1093/mnras/stx2293|10.1093/mnras/stx2293|arXiv:1707.07313|2017arXiv170707313A,10.1093/mnras/stx2293,2018,2018-01-00,"Ansdell, Megan",Identification of young stellar variables with KELT for K2 - II. The Upper Scorpius association
AstroPy,Astropy,0,"Stellar Evolution Database with our most updated star parameters using <em>astropy.io,</em> we created a diagram",FALSE,2017ApJ...846...24A,2017arXiv170901244A,,The Astrophysical Journal,2017arXiv170901244A|2017ApJ...846...24A|10.3847/1538-4357/aa83b6|2017arXiv170901244A|arXiv:1709.01244|10.3847/1538-4357/aa83b6,10.3847/1538-4357/aa83b6,2017,2017-09-00,"Aleo, Patrick D.",On the Iron Abundance Anomaly in K-dwarf and Hyades Stars
AstroPy,Astropy,0,the flux densities using the assigned SI. The <em>astropy</em>.convolution 7 python library,FALSE,2017PASA...34....3L,2016arXiv161105534L,,Publications of the Astronomical Society of Australia,2016arXiv161105534L|2017PASA...34....3L|10.1017/pasa.2016.58|10.1017/pasa.2016.58|arXiv:1611.05534|2016arXiv161105534L,10.1017/pasa.2016.58,2017,2017-01-00,"Line, J. L. B.",PUMA: The Positional Update and Matching Algorithm
AstroPy,Astropy,0,and 3: &gt;&gt;&gt; from <em>astropy</em>.table import Table &gt;&gt;&gt; import numpy as np # Read the catalog &gt;&gt;&gt; catalog,FALSE,2017A&A...608A...2I,2017arXiv171003773I,ESO/Telescopes|HST,Astronomy and Astrophysics,2017arXiv171003773I|2017A&A...608A...2I|10.1051/0004-6361/201731195|2017arXiv171003773I|10.1051/0004-6361/201731195|arXiv:1710.03773,10.1051/0004-6361/201731195,2017,2017-11-00,"Inami, H.",The MUSE Hubble Ultra Deep Field Survey. II. Spectroscopic redshifts and comparisons to color selections of high-redshift galaxies
AstroPy,Astropy,0,2.3. We then convert to a physical distance using the Python <em>astropy</em>.cosmology utility. To determine,FALSE,2016ApJ...832...67N,2016arXiv160904018N,Keck,The Astrophysical Journal,2016arXiv160904018N|2016ApJ...832...67N|10.3847/0004-637X/832/1/67|10.3847/0004-637X/832/1/67|arXiv:1609.04018|2016arXiv160904018N,10.3847/0004-637X/832/1/67,2016,2016-11-00,"Nevin, R.",The Origin of Double-peaked Narrow Lines in Active Galactic Nuclei. II. Kinematic Classifications for the Population at z &lt; 0.1
AstroPy,Astropy,0,3.2. Periodicity Testing We identify stars with significant periodic signals using the <em>ASTROPY</em>,FALSE,2018AJ....155...39O,2017arXiv171103608O,CfA,The Astronomical Journal,2017arXiv171103608O|2018AJ....155...39O|10.3847/1538-3881/aa9bf4|arXiv:1711.03608|10.3847/1538-3881/aa9bf4|2017arXiv171103608O,10.3847/1538-3881/aa9bf4,2018,2018-01-00,"Oelkers, Ryan J.",Variability Properties of Four Million Sources in the TESS Input Catalog Observed with the Kilodegree Extremely Little Telescope Survey
AstroPy,Astropy,0,function with the Python module <em>astropy.modeling.Gaussian1D.</em> The error bars correspond to the 1 standard,FALSE,2017A&A...602A..81C,2017arXiv170407646C,XMM|Chandra,Astronomy and Astrophysics,2017arXiv170407646C|2017A&A...602A..81C|10.1051/0004-6361/201629299|2017arXiv170407646C|10.1051/0004-6361/201629299|arXiv:1704.07646,10.1051/0004-6361/201629299,2017,2017-06-00,"Carpano, S.",Discovery of a 26.2 day period in the long-term X-ray light curve of SXP 1323: a very short orbital period for a long spin period pulsar
AstroPy,Astropy,0,"can also be accessed through the <em>astropy</em>-affiliated package PopStar, which will soon be released in a beta test.",FALSE,2018ApJ...855...13H,2018arXiv180108574H,ESO/Telescopes|HST,The Astrophysical Journal,2018arXiv180108574H|2018ApJ...855...13H|10.3847/1538-4357/aaabbb|2018arXiv180108574H|arXiv:1801.08574|10.3847/1538-4357/aaabbb,10.3847/1538-4357/aaabbb,2018,2018-03-00,"Hosek, Matthew W., Jr.",The Optical/Near-infrared Extinction Law in Highly Reddened Regions
AstroPy,Astropy,0,-K targets (we used the tutorial developed by Paletou Zolotukhin 2014).6 6 <em>http:&#x2F;&#x2F;www.astropy.org&#x2F;</em> Paletou Zolotukhin 2014).8 8 <em>http:&#x2F;&#x2F;www.astropy.org&#x2F;</em> We found several measurements of (Vogt et al.,TRUE,2016ApJ...822...97H,2016arXiv160407920H,ESO/Telescopes,The Astrophysical Journal,2016arXiv160407920H|2016ApJ...822...97H|10.3847/0004-637X/822/2/97|2016arXiv160407920H|10.3847/0004-637X/822/2/97|arXiv:1604.07920,10.3847/0004-637X/822/2/97,2016,2016-05-00,"Houdebine, E. R.",Rotation-Activity Correlations in K and M Dwarfs. I. Stellar Parameters and Compilations of v sin I and P/sin I for a Large Sample of Late-K and M Dwarfs
AstroPy,Astropy,0,band. We then use the <em>astropy</em> <em>(Astropy</em> Collaboration et#x00A0;al.#x00A0;2013) sigma-clipping algorithm,TRUE,2017MNRAS.468.3071N,2017arXiv170304536N,Leiden Observatory|Keck,Monthly Notices of the Royal Astronomical Society,2017arXiv170304536N|2017MNRAS.468.3071N|10.1093/mnras/stx605|2017arXiv170304536N|10.1093/mnras/stx605|arXiv:1703.04536,10.1093/mnras/stx605,2017,2017-07-00,"Nanayakkara, Themiya",ZFIRE: using Hα equivalent widths to investigate the in situ initial mass function at z ̃ 2
AstroPy,Astropy,0,"made use of <em>Astropy,</em> a community-developed core Python package for astronomy <em>(Astropy</em> Collaboration,",TRUE,2018JATIS...4a8006H,2018arXiv180308987H,,"Journal of Astronomical Telescopes, Instruments, and Systems",2018arXiv180308987H|2018JATIS...4a8006H|10.1117/1.JATIS.4.1.018006|2018arXiv180308987H|arXiv:1803.08987|10.1117/1.JATIS.4.1.018006,10.1117/1.JATIS.4.1.018006,2018,2018-01-00,"Harrington, David M.",Polarization modeling and predictions for DKIST part 3: focal ratio and thermal dependencies of spectral polarization fringes and optic retardance
AstroPy,Astropy,0,"that is, H0#x00A0;#x003D;#x00A0;67.8#x2009;#x2009;km#x2009;s#x2212;1#x2009;Mpc#x2212;1, #x03A9;M#x00A0;#x003D;#x00A0;0.307 and use the <em>astropy</em>.cosmology package to convert the ages",FALSE,2017MNRAS.468.3949A,2017arXiv170105904A,Keck,Monthly Notices of the Royal Astronomical Society,2017arXiv170105904A|10.1093/mnras/stx678|2017MNRAS.468.3949A|arXiv:1701.05904|10.1093/mnras/stx678|2017arXiv170105904A,10.1093/mnras/stx678,2017,2017-07-00,"Alabi, Adebusola B.",The SLUGGS survey: dark matter fractions at large radii and assembly epochs of early-type galaxies from globular cluster kinematics
AstroPy,Astropy,0,"<em>here:https:&#x2F;&#x2F;github.com&#x2F;astropy&#x2F;astroscrappy.</em> a cosmic-ray rejection package written in Python, based on the Laplacian-edge cosmic",FALSE,2017ApJ...848....9S,2017arXiv171001790S,,The Astrophysical Journal,2017arXiv171001790S|2017ApJ...848....9S|10.3847/1538-4357/aa88aa|2017arXiv171001790S|10.3847/1538-4357/aa88aa|arXiv:1710.01790,10.3847/1538-4357/aa88aa,2017,2017-10-00,"Stefansson, Gudmundur",Toward Space-like Photometric Precision from the Ground with Beam-shaping Diffusers
AstroPy,Astropy,0,"projects (yt, <em>astropy,</em> and sunpy to only name a few of the Python-based projects). A primary goal",TRUE,2014arXiv1407.2600S,,,arXiv e-prints,2014arXiv1407.2600S|arXiv:1407.2600,,2014,2014-07-00,"Skillman, Samuel W.",Dark Sky Simulations: Early Data Release
AstroPy,Astropy,0,"#x00A0;#x03BC;m bands, we utilize the PSF-fitting and subtraction functions contained in the <em>AstroPy</em> photutils package",FALSE,2017MNRAS.469.1259B,2017arXiv170402721B,Leiden Observatory|Herschel|Spitzer,Monthly Notices of the Royal Astronomical Society,2017arXiv170402721B|2017MNRAS.469.1259B|10.1093/mnras/stx722|arXiv:1704.02721|10.1093/mnras/stx722|2017arXiv170402721B,10.1093/mnras/stx722,2017,2017-08-00,"Bonaventura, N. R.",Red but not dead: unveiling the star-forming far-infrared spectral energy distribution of SpARCS brightest cluster galaxies at 0 &lt; z &lt; 1.8
AstroPy,Astropy,0,implementation of the algorithm included in <em>AstroPy</em> [10]. 4.2.1 The Algorithm The BBlocks algorithm compares,FALSE,2017arXiv171001201I,,,arXiv e-prints,2017arXiv171001201I|arXiv:1710.01201,,2017,2017-10-00,IceCube Collaboration,"The IceCube Neutrino Observatory - Contributions to ICRC 2017 Part V: Solar flares, Supernovae, Event reconstruction, Education &amp; Outreach"
AstroPy,Astropy,0,concordance cosmology (Hinshaw et#x00A0;al.#x00A0;2013) as adapted for the Astropy3 python package <em>(Astropy</em>,TRUE,2018MNRAS.473.5658R,2017arXiv171004224R,Herschel,Monthly Notices of the Royal Astronomical Society,2017arXiv171004224R|2018MNRAS.473.5658R|10.1093/mnras/stx2670|arXiv:1710.04224|10.1093/mnras/stx2670|2017arXiv171004224R,10.1093/mnras/stx2670,2018,2018-02-00,"Rosario, D. J.",LLAMA: normal star formation efficiencies of molecular gas in the centres of luminous Seyfert galaxies
AstroPy,Astropy,0,nan,FALSE,2016arXiv161001661N,,,arXiv e-prints,2016arXiv161001661N|arXiv:1610.01661,,2016,2016-10-00,"Najita, Joan",Maximizing Science in the Era of LSST: A Community-Based Study of Needed US Capabilities
AstroPy,Astropy,0,"the spectral resolution (±5.5Å) of MOSFIRE K band. We then use the <em>astropy</em> <em>(Astropy</em> Collaboration et al.,",TRUE,2017PhDT........11N,2017arXiv170701511N,Keck,Ph.D. Thesis,2017arXiv170701511N|2017PhDT........11N|10.5281/zenodo.836741|arXiv:1707.01511|2017arXiv170701511N|10.5281/zenodo.836741,10.5281/zenodo.836741,2017,2017-07-00,"Nanayakkara, Themiya",Mosfire Spectroscopy Of Galaxies In Cosmic Noon
AstroPy,Astropy,0,"#x00A0;#x003D;#x00A0;2.5#x00A0;keV and r500#x00A0;#x003D;#x00A0;0.5#x00A0;Mpc, respectively. The value r500 is converted from Mpc into arcseconds making use of the <em>astropy</em>",FALSE,2017MNRAS.468..662R,2017arXiv170204314R,XMM,Monthly Notices of the Royal Astronomical Society,2017arXiv170204314R|10.1093/mnras/stx394|2017MNRAS.468..662R|2017arXiv170204314R|arXiv:1702.04314|10.1093/mnras/stx394,10.1093/mnras/stx394,2017,2017-06-00,"Ridl, J.",Cosmology with XMM galaxy clusters: the X-CLASS/GROND catalogue and photometric redshifts
AstroPy,Astropy,0,from the <em>astropy</em> package to extract flux densities for all sources at all available wavelengths. The starting,FALSE,2017A&A...600A..99M,2017arXiv170104647M,Leiden Observatory|Herschel|Spitzer|CfA,Astronomy and Astrophysics,2017arXiv170104647M|2017A&A...600A..99M|10.1051/0004-6361/201628682|arXiv:1701.04647|2017arXiv170104647M|10.1051/0004-6361/201628682,10.1051/0004-6361/201628682,2017,2017-04-00,"Mottram, J. C.","Outflows, infall and evolution of a sample of embedded low-mass protostars. The William Herschel Line Legacy (WILL) survey"
AstroPy,Astropy,0,"<em>https:&#x2F;&#x2F;github.com&#x2F;astropy&#x2F;photutils,</em> Version 0.2. We extract light curves for each target using aperture radii r ranging from 2r6",FALSE,2016ApJ...822...47D,2016arXiv160300419D,CfA,The Astrophysical Journal,2016arXiv160300419D|2016ApJ...822...47D|10.3847/0004-637X/822/1/47|arXiv:1603.00419|2016arXiv160300419D|10.3847/0004-637X/822/1/47,10.3847/0004-637X/822/1/47,2016,2016-05-00,"Douglas, S. T.",K2 Rotation Periods for Low-mass Hyads and the Implications for Gyrochronology
AstroPy,Astropy,0,"of the ATLASGAL clump were determined via custom-written scripts using <em>Astropy,</em> a Python package for Astronomy <em>(Astropy</em> Collaboration et al. 2013; see Figure 2(a) for an example toward the ATLASGAL clump",TRUE,2018ApJS..235....3Y,2017arXiv171204599Y,,The Astrophysical Journal Supplement Series,2017arXiv171204599Y|2018ApJS..235....3Y|10.3847/1538-4365/aaa297|10.3847/1538-4365/aaa297|2017arXiv171204599Y|arXiv:1712.04599,10.3847/1538-4365/aaa297,2018,2018-03-00,"Yang, A. Y.",Massive Outflows Associated with ATLASGAL Clumps
AstroPy,Astropy,0,"Zazralt; Da Costa, Gary S; Schmidt, Brian P.; and Tisserand, Patrick, 2013. Accepted to Nature 5. <em>Astropy:</em> A Community Python Package for Astronomy The <em>Astropy</em> Collaboration; Robitaille, Thomas P.; Tollerud, Erik J.;",FALSE,2014PhDT.......394C,2014arXiv1405.5968C,,Ph.D. Thesis,2014arXiv1405.5968C|2014PhDT.......394C|10.5281/zenodo.49493|arXiv:1405.5968|2014arXiv1405.5968C|10.5281/zenodo.49493,10.5281/zenodo.49493,2014,2014-05-00,"Casey, Andrew R.",A Tale of Tidal Tales in the Milky Way
AstroPy,Astropy,0,of any of the wavelengths. The convolution package of <em>Astropy</em> <em>(Astropy</em> Collaboration et al. 2013) was used with a Gaussian,TRUE,2017ApJS..231...11Y,2017arXiv170502549Y,ESO/Telescopes|Spitzer,The Astrophysical Journal Supplement Series,2017arXiv170502549Y|2017ApJS..231...11Y|10.3847/1538-4365/aa7204|2017arXiv170502549Y|10.3847/1538-4365/aa7204|arXiv:1705.02549,10.3847/1538-4365/aa7204,2017,2017-07-00,"Yuan, Jinghua",High-mass Starless Clumps in the Inner Galactic Plane: The Sample and Dust Properties
doi.org/10.1051/0004-6361/201322068,Astropy,1,"<em>http:&#x2F;&#x2F;dx.doi.org&#x2F;10.1051&#x2F;0004-6361&#x2F;201322068.</em> J. English, R. P. Norris, K. C. Freeman, and R. S. Booth. Ngc 3256: Kinematic anatomy",FALSE,2016arXiv160708874F,,,arXiv e-prints,2016arXiv160708874F|arXiv:1607.08874,,2016,2016-07-00,"Ferrand, Gilles",3D visualization of astronomy data cubes using immersive displays
doi.org/10.1051/0004-6361/201322068,Astropy,1,".1046&#x2F;j.1365-8711.1998.01600.x[50][Astropy Collaboration]T.P.RobitailleE.J.TollerudP.GreenfieldM.DroettboomE.BrayT.AldcroftAstropy: A community Python package for astronomyAstron Astrophys5582013A33http:&#x2F;&#x2F;dx.<em>doi</em>.<em>org</em>&#x2F;<em>10</em>.<em>1051</em>&#x2F;<em>0004</em>-<em>6361&#x2F;201322068</em>,arXiv:1307.6212[51]M.PatoF.IoccoG.BertoneDynamical constraints on the dark matter",FALSE,2017SoftX...6...54P,2017arXiv170300020P,,SoftwareX,2017arXiv170300020P|2017SoftX...6...54P|10.1016/j.softx.2016.12.006|arXiv:1703.00020|2017arXiv170300020P|10.1016/j.softx.2016.12.006,10.1016/j.softx.2016.12.006,2017,2017-00-00,"Pato, Miguel",galkin: A new compilation of Milky Way rotation curve data
arXiv:1307.6212,Astropy,1,"for astronomy, A&amp;A 558 (Oct., 2013) A33, <em>[arXiv:1307.6212].</em> [4] F. A. Aharonian, S. R. Kelner, and A. Y.",TRUE,2015ICRC...34..922Z,2015arXiv150903319Z|2015PoS...236..922Z,,34th International Cosmic Ray Conference (ICRC2015),2015arXiv150903319Z|2015PoS...236..922Z|2015ICRC...34..922Z|2015arXiv150903319Z|arXiv:1509.03319|2015PoS...236..922Z,,2015,2015-07-00,"Zabalza, V.",Naima: a Python package for inference of particle distribution properties from nonthermal spectra
arXiv:1307.6212,Astropy,1,A33. doi: 10.1051&#x2F;0004-6361&#x2F;201322068. <em>arXiv:1307.6212</em> [astro-ph.IM]. [2] R. Axelrod. “Effective,FALSE,2016arXiv160400896K,,,arXiv e-prints,2016arXiv160400896K|arXiv:1604.00896,,2016,2016-04-00,"Knight, Vincent",An open reproducible framework for the study of the iterated prisoner's dilemma
arXiv:1307.6212,Astropy,1,"558, A33 (2013), <em>arXiv:1307.6212</em> [astro-ph.IM].",TRUE,2018arXiv180106075S,,,arXiv e-prints,2018arXiv180106075S|arXiv:1801.06075,,2018,2018-01-00,"Shen, Zhao-Qiang",Detection of the Characteristic Pion-Decay Signature in the Molecular Clouds
arXiv:1307.6212,Astropy,1,"-6361&#x2F;201322068,<em>arXiv:1307.6212</em>[51]M.PatoF.IoccoG.BertoneDynamical constraints on the dark matter",FALSE,2017SoftX...6...54P,2017arXiv170300020P,,SoftwareX,2017arXiv170300020P|2017SoftX...6...54P|10.1016/j.softx.2016.12.006|arXiv:1703.00020|2017arXiv170300020P|10.1016/j.softx.2016.12.006,10.1016/j.softx.2016.12.006,2017,2017-00-00,"Pato, Miguel",galkin: A new compilation of Milky Way rotation curve data
arXiv:1307.6212,Astropy,1,"“Astropy: A Community Python Package for Astronomy,” Astron. Astrophys. 558, A33 (2013), <em>arXiv:1307.6212</em>",TRUE,2017arXiv171111043B,,,arXiv e-prints,2017arXiv171111043B|arXiv:1711.11043,,2017,2017-11-00,"Bustamante, Mauricio",Extracting the Energy-Dependent Neutrino-Nucleon Cross Section Above 10 TeV Using IceCube Showers
arXiv:1801.02634,Astropy,1,"and status of the v2.0 core package,” <em>arXiv:1801.02634</em> (2018). 22. The Astropy Collaboration et al.,",TRUE,2018JATIS...4b8001B,,,"Journal of Astronomical Telescopes, Instruments, and Systems",2018JATIS...4b8001B|10.1117/1.JATIS.4.2.028001|10.1117/1.JATIS.4.2.028001,10.1117/1.JATIS.4.2.028001,2018,2018-04-00,"Burkutean, Sandra",KAFE: the Key-analysis Automated FITS-images Explorer
arXiv:1801.02634,Astropy,1,"et al., 2018, preprint <em>(arXiv:1801.02634)</em> Tody D., 1986, in Proc.SPIE. pp 0627 – 0627 – 16, doi",TRUE,2018arXiv180405900S,,,arXiv e-prints,2018arXiv180405900S|arXiv:1804.05900,,2018,2018-04-00,"Simpson, Jeffrey D.",The GALAH and TESS-HERMES surveys: high-resolution spectroscopy of luminous supergiants in the Magellanic Clouds and Bridge
ascl:1207.007,Astropy,1,"Source Code Library, , , <em>ascl:1207.007</em> Turk, M. J., Smith, B. D., Oishi, J. S., et al. 2011, ApJS, 192, 9 Van Der Walt, S.,",FALSE,2016arXiv161003159M,,,arXiv e-prints,2016arXiv161003159M|arXiv:1610.03159,,2016,2016-10-00,"Muna, Demitri",The Astropy Problem
ascl:1304.002,Astropy,1,"a FITS file into HDFITS files. This utility is written in Python, and uses the astropy <em>(ascl:1304.002,</em>",TRUE,2015A&C....12..212P,2015arXiv150506421P,CfA,Astronomy and Computing,2015arXiv150506421P|2015A&C....12..212P|10.1016/j.ascom.2015.05.001|2015arXiv150506421P|arXiv:1505.06421|10.1016/j.ascom.2015.05.001,10.1016/j.ascom.2015.05.001,2015,2015-09-00,"Price, D. C.",HDFITS: Porting the FITS data model to HDF5
ascl:1304.002,Astropy,1,"and culminating in Astropy(Astropy Collaboration, 2013; <em>ascl:1304.002),</em> Python became the dominant language",TRUE,2015A&C.....9...40J,2014arXiv1410.7509J,,Astronomy and Computing,2014arXiv1410.7509J|2015A&C.....9...40J|10.1016/j.ascom.2014.10.005|arXiv:1410.7509|2014arXiv1410.7509J|10.1016/j.ascom.2014.10.005,10.1016/j.ascom.2014.10.005,2015,2015-03-00,"Jenness, Tim",ORAC-DR: A generic data reduction pipeline infrastructure
10.1051/0004-6361/201322068,Astropy,1,"A community python package for astronomy. A&amp;A, 558:A33, October 2013. <em>doi:10.1051&#x2F;0004-6361&#x2F;201322068.</em> URL <em>http:&#x2F;&#x2F;dx.doi.org&#x2F;10.1051&#x2F;0004-6361&#x2F;201322068.</em> J. English, R. P. Norris, K. C. Freeman, and R. S. Booth. Ngc 3256: Kinematic anatomy",FALSE,2016arXiv160708874F,,,arXiv e-prints,2016arXiv160708874F|arXiv:1607.08874,,2016,2016-07-00,"Ferrand, Gilles",3D visualization of astronomy data cubes using immersive displays
10.1051/0004-6361/201322068,Astropy,1,A33. doi: <em>10.1051&#x2F;0004-6361&#x2F;201322068.</em> arXiv:1307.6212 [astro-ph.IM]. [2] R. Axelrod. “Effective,FALSE,2016arXiv160400896K,,,arXiv e-prints,2016arXiv160400896K|arXiv:1604.00896,,2016,2016-04-00,"Knight, Vincent",An open reproducible framework for the study of the iterated prisoner's dilemma
10.1051/0004-6361/201322068,Astropy,1,"A., Refsdal, B., Servillat, M. &amp; Streicher, O. [2013] A&amp;A 558, A33, <em>doi:10.1051&#x2F;0004-6361&#x2F;201322068.</em> Beck, T.",FALSE,2016JAI.....550008H,2016arXiv160608672H,Leiden Observatory,Journal of Astronomical Instrumentation,2016arXiv160608672H|2016JAI.....550008H|10.1142/S2251171716500082|arXiv:1606.08672|2016arXiv160608672H|10.1142/S2251171716500082,10.1142/S2251171716500082,2016,2016-09-00,"Holwerda, B. W.",All NIRspec Needs is HST/WFC3 Pre-Imaging? The Use of Milky Way Stars in WFC3 Imaging to Register NIRspec MSA Observations
10.1051/0004-6361/201322068,Astropy,1,"<em>Astrophys.5582013A33doi:10.1051&#x2F;0004-6361&#x2F;201322068,</em> arXiv:1307.6212Balm, 2012Balm, P., 2012. Herschel interactive processing environment (HIPE): Open",TRUE,2015A&C....11...81T,2015arXiv150101139T,,Astronomy and Computing,2015arXiv150101139T|2015A&C....11...81T|10.1016/j.ascom.2014.12.007|arXiv:1501.01139|2015arXiv150101139T|10.1016/j.ascom.2014.12.007,10.1016/j.ascom.2014.12.007,2015,2015-06-00,"Taylor, M. B.","SAMP, the Simple Application Messaging Protocol: Letting applications talk to each other"
