"","Software_name","File_name","Article_id","Alias","ID","XML_tag1","XML_tag2","XML_tag1_content","XML_tag2_content","Publication_year","Journal_title","Publisher"
"1","TARDIS","apj_758_1_51.xml","apj444028, ASJOAB, 10.1088/0004-637X/758/1/51, 444028","TARDIS",0,"p","ack","This work has been made possible by the Volkswagen","
<p>This work has been made possible by the Volksw",2012,"The Astrophysical Journal","The American Astronomical Society"
