Software_Package,File_Name,count
Astropy,apj_817_2_135.xml,4
Astropy,apj_817_2_87.xml,4
Astropy,apj_818_1_97.xml,4
Astropy,apj_818_2_115.xml,4
Astropy,apj_818_2_156.xml,4
Astropy,apj_819_1_70.xml,4
Astropy,apj_819_2_156.xml,4
Astropy,apj_820_1_58.xml,4
Astropy,apj_820_2_119.xml,4
Astropy,apj_820_2_82.xml,4
Astropy,apj_822_1_30.xml,4
Astropy,apj_822_1_52.xml,4
Astropy,apj_822_2_63.xml,4
Astropy,apj_822_2_73.xml,4
Astropy,apj_823_1_50.xml,4
Astropy,apj_823_1_57.xml,4
Astropy,apj_824_2_104.xml,4
Astropy,apj_825_2_142.xml,4
Astropy,apj_825_2_91.xml,4
Astropy,apj_826_1_95.xml,4
Astropy,apj_826_2_136.xml,4
Astropy,apj_826_2_150.xml,4
Astropy,apj_827_1_35.xml,4
Astropy,apj_827_1_58.xml,4
Astropy,apj_827_1_59.xml,4
Astropy,apj_827_2_89.xml,4
Astropy,apj_828_1_21.xml,4
Astropy,apj_828_1_25.xml,4
Astropy,apj_828_1_40.xml,4
Astropy,apj_829_2_123.xml,4
Astropy,apj_830_1_32.xml,4
Astropy,apj_830_2_156.xml,4
Astropy,apj_830_2_93.xml,4
Astropy,apj_832_1_43.xml,4
Astropy,apj_832_1_89.xml,4
Astropy,apj_832_2_137.xml,4
Astropy,apj_832_2_175.xml,4
Astropy,apj_832_2_187.xml,4
Astropy,apj_833_1_104.xml,4
Astropy,apj_833_1_16.xml,4
Astropy,apj_833_1_20.xml,4
Astropy,apj_833_2_204.xml,4
Astropy,apj_833_2_231.xml,4
Astropy,apj_833_2_292.xml,4
Astropy,apj_834_1_70.xml,4
Astropy,apj_834_2_112.xml,4
Astropy,apj_834_2_119.xml,4
Astropy,apj_834_2_122.xml,4
Astropy,apj_834_2_179.xml,4
Astropy,apj_835_1_64.xml,4
Astropy,apj_835_2_207.xml,4
Astropy,apj_835_2_282.xml,4
Astropy,apj_836_2_158.xml,4
Astropy,apj_836_2_180.xml,4
Astropy,apj_836_2_183.xml,4
Astropy,apj_837_1_18.xml,4
Astropy,apj_837_1_20.xml,4
Astropy,apj_837_1_29.xml,4
Astropy,apj_837_2_153.xml,4
Astropy,apj_837_2_154.xml,4
Astropy,apj_838_1_14.xml,4
Astropy,apj_838_1_22.xml,4
Astropy,apj_838_1_45.xml,4
Astropy,apj_838_1_56.xml,4
Astropy,apj_838_1_8.xml,4
Astropy,apj_838_2_108.xml,4
Astropy,apj_838_2_146.xml,4
Astropy,apj_838_2_94.xml,4
Astropy,apj_839_1_1.xml,4
Astropy,apj_839_1_17.xml,4
Astropy,apj_840_1_43.xml,4
Astropy,apj_840_1_44.xml,4
Astropy,apj_840_1_59.xml,4
Astropy,apj_840_2_65.xml,4
Astropy,apj_840_2_87.xml,4
Astropy,apj_840_2_97.xml,4
Astropy,apj_841_1_33.xml,4
Astropy,apj_841_2_121.xml,4
Astropy,apj_841_2_69.xml,4
Astropy,apj_842_1_55.xml,4
Astropy,apj_842_2_133.xml,4
Astropy,apj_842_2_72.xml,4
Astropy,apj_842_2_73.xml,4
Astropy,apj_842_2_83.xml,4
Astropy,apj_842_2_92.xml,4
Astropy,apj_843_1_35.xml,4
Astropy,apj_843_1_46.xml,4
Astropy,apj_843_1_55.xml,4
Astropy,apj_843_2_150.xml,4
Astropy,apj_845_1_33.xml,4
Astropy,apj_845_1_44.xml,4
Astropy,apj_845_1_81.xml,4
Astropy,apj_845_2_101.xml,4
Astropy,apj_845_2_110.xml,4
Astropy,apj_845_2_145.xml,4
Astropy,apj_845_2_152.xml,4
Astropy,apj_845_2_173.xml,4
Astropy,apj_846_1_38.xml,4
Astropy,apj_846_1_57.xml,4
Astropy,apj_846_1_60.xml,4
Astropy,apj_846_1_74.xml,4
