Software_Package,File_Name,count
Spec2d,apj_850_1_5.xml,2
Spec2d,apj_850_1_66.xml,2
Spec2d,apj_853_2_179.xml,2
Spec2d,apj_855_2_85.xml,2
Spec2d,apj_857_1_51.xml,2
Spec2d,apjl_728_1_2.xml,2
Spec2d,apjl_786_2_10.xml,2
Spec2d,apjl_804_1_L15.xml,2
Spec2d,apjl_818_2_L28.xml,2
Spec2d,apjl_825_2_L23.xml,2
Spec2d,apjs_191_2_352.xml,2
Spec2d,apjs_197_2_33.xml,2
Spec2d,apjs_213_1_2.xml,2
Spec2d,apjs_213_2_35.xml,2
Spec2d,apjs_214_2_24.xml,2
Spec2d,apjs_218_2_15.xml,2
Spec2d,apjs_220_1_10.xml,2
Spec2d,apjs_221_1_15.xml,2
Spec2d,apjs_224_1_11.xml,2
Spec2d,apjs_228_2_14.xml,2
Spec2d,apjs_229_2_32.xml,2
Spec2d,apjs_231_1_7.xml,2
Spec2d,apjs_233_2_21.xml,2
Spec2d,apjs_234_2_21.xml,2
Spec2d,apjs_234_2_36.xml,2
Spec2d,10.1086_324741.xml,1
Spec2d,10.1086_346233.xml,1
Spec2d,10.1086_375528.xml,1
Spec2d,10.1086_382125.xml,1
Spec2d,10.1086_383531.xml,1
Spec2d,10.1086_420999.xml,1
Spec2d,10.1086_421463.xml,1
Spec2d,10.1086_429803.xml,1
Spec2d,10.1086_431416.xml,1
Spec2d,10.1086_496956.xml,1
Spec2d,10.1086_498686.xml,1
Spec2d,10.1086_500426.xml,1
Spec2d,10.1086_500918.xml,1
Spec2d,10.1086_503362.xml,1
Spec2d,10.1086_504966.xml,1
Spec2d,10.1086_505562.xml,1
Spec2d,10.1086_505628.xml,1
Spec2d,10.1086_508621.xml,1
Spec2d,10.1086_508921.xml,1
Spec2d,10.1086_510127.xml,1
Spec2d,10.1086_510828.xml,1
Spec2d,10.1086_510879.xml,1
Spec2d,10.1086_511059.xml,1
Spec2d,10.1086_511060.xml,1
Spec2d,10.1086_512478.xml,1
Spec2d,10.1086_513005.xml,1
Spec2d,10.1086_513464.xml,1
Spec2d,10.1086_518302.xml,1
Spec2d,10.1086_520530.xml,1
Spec2d,10.1086_521094.xml,1
Spec2d,10.1086_522303.xml,1
Spec2d,10.1086_522827.xml,1
Spec2d,10.1086_524984.xml,1
Spec2d,10.1086_587637.xml,1
Spec2d,10.1086_589627.xml,1
Spec2d,10.1086_589914.xml,1
Spec2d,10.1086_589991.xml,1
Spec2d,10.1086_590105.xml,1
Spec2d,10.1086_590416.xml,1
Spec2d,10.1086_590555.xml,1
Spec2d,10.1086_591542.xml,1
Spec2d,10.1086_591779.xml,1
Spec2d,10.1086_592373.xml,1
Spec2d,aj_137_6_4867.xml,1
Spec2d,aj_142_3_72.xml,1
Spec2d,aj_142_3_88.xml,1
Spec2d,aj_142_4_128.xml,1
Spec2d,aj_143_4_90.xml,1
Spec2d,aj_145_3_69.xml,1
Spec2d,aj_146_2_32.xml,1
Spec2d,aj_147_4_75.xml,1
Spec2d,aj_150_1_19.xml,1
Spec2d,aj_151_2_44.xml,1
Spec2d,aj_153_3_114.xml,1
Spec2d,aj_154_1_14.xml,1
Spec2d,apj_692_2_1464.xml,1
Spec2d,apj_693_1_617.xml,1
Spec2d,apj_701_1_66.xml,1
Spec2d,apj_704_1_415.xml,1
Spec2d,apj_705_1_1043.xml,1
Spec2d,apj_705_1_328.xml,1
Spec2d,apj_711_1_361.xml,1
Spec2d,apj_711_2_671.xml,1
Spec2d,apj_712_1_574.xml,1
Spec2d,apj_716_2_970.xml,1
Spec2d,apj_721_1_98.xml,1
Spec2d,apj_725_1_288.xml,1
Spec2d,apj_730_2_137.xml,1
Spec2d,apj_730_2_68.xml,1
Spec2d,apj_733_1_46.xml,1
Spec2d,apj_733_2_103.xml,1
Spec2d,apj_734_2_119.xml,1
Spec2d,apj_741_2_98.xml,1
Spec2d,apj_743_2_167.xml,1
Spec2d,apj_744_1_38.xml,1
Spec2d,apj_745_2_106.xml,1
Spec2d,apj_747_1_15.xml,1
Spec2d,apj_757_1_54.xml,1
